There are   5036 grains.
Grainsize GrainFarea  GrainFeqR GrainFeqD GrainFsf GrainFfitEangle GrainFfitElongA GrainFfitEshortb GrainFasp
     81.00    82.250000   5.116736  10.233472   1.363274 165.612641   5.762209   4.543568   0.788511
     31.00    33.875000   3.283709   6.567419   1.346354  71.327379   3.814413   2.826843   0.741095
     16.00    17.250000   2.343255   4.686511   1.306969 104.670154   2.622995   2.093350   0.798076
     26.00    30.791667   3.130702   6.261403   1.351937 175.988954   4.109866   2.384821   0.580267
      2.00     2.250000   0.846284   1.692569   1.206277  86.381923   1.017896   0.703605   0.691235
     25.00    28.250000   2.998709   5.997418   1.140320 105.834854   3.229923   2.784046   0.861954
    243.00   246.500000   8.857956  17.715912   1.482051 168.791347  10.473867   7.491348   0.715242
     23.00    25.875000   2.869890   5.739780   1.240234 164.010897   3.430505   2.400891   0.699865
    292.00   296.791667   9.719656  19.439313   1.340032 106.067096  11.112742   8.501207   0.764996
      7.00     7.500000   1.545097   3.090194   1.175738  18.661162   1.568315   1.522223   0.970610
    254.00   263.250000   9.153965  18.307930   1.459950  25.023429   9.974486   8.400942   0.842243
     13.00    15.250000   2.203231   4.406462   1.203242 140.337116   2.542374   1.909328   0.751002
     40.00    45.187500   3.792575   7.585151   1.211949 130.164347   4.277555   3.362582   0.786099
     22.00    22.750000   2.691013   5.382026   1.409288  99.655295   3.920031   1.847320   0.471251
     87.00    91.166667   5.386952  10.773904   1.235446 160.760936   5.755367   5.042120   0.876073
      7.00     7.500000   1.545097   3.090194   1.527424 104.798850   1.747602   1.366057   0.781676
     63.00    66.875000   4.613781   9.227562   1.351963 149.027975   5.569707   3.821920   0.686198
      8.00     9.750000   1.761681   3.523363   1.196375 169.389128   2.086673   1.487306   0.712764
     92.00    97.750000   5.578063  11.156127   1.166956 160.097056   6.374334   4.881262   0.765768
     14.00    17.000000   2.326213   4.652426   1.224648  65.217395   2.849225   1.899207   0.666570
     39.00    41.125000   3.618079   7.236158   1.229476 142.043456   3.997816   3.274412   0.819050
    104.00   106.875000   5.832613  11.665225   1.794894 178.865028   8.673280   3.922319   0.452230
     14.00    15.291667   2.206239   4.412477   1.251678  96.681457   2.649784   1.836938   0.693240
     16.00    16.500000   2.291749   4.583498   1.446470 144.225887   2.861465   1.835463   0.641442
    122.00   126.500000   6.345565  12.691131   1.272322 129.809140   7.496687   5.371199   0.716476
     40.00    43.125000   3.705012   7.410024   1.261378 177.352803   4.890619   2.806825   0.573920
    163.00   167.375000   7.299118  14.598235   1.557618 123.374847   9.134974   5.832213   0.638449
     19.00    21.875000   2.638755   5.277510   1.196742   6.823690   3.157980   2.204900   0.698199
    174.00   178.250000   7.532512  15.065024   1.371266 161.005021   9.190612   6.173554   0.671724
     18.00    19.000000   2.459245   4.918491   1.477387 120.046346   3.428349   1.764082   0.514557
      4.00     5.041667   1.266812   2.533624   1.122769  96.141007   1.375966   1.166317   0.847635
      3.00     3.250000   1.017107   2.034214   1.316640   0.000000   1.454032   0.711475   0.489311
    753.00   759.125000  15.544677  31.089355   1.563198 170.912465  18.643763  12.960742   0.695178
    107.00   114.291667   6.031597  12.063195   1.789987  52.138479   9.680106   3.758241   0.388244
     29.00    33.291667   3.255314   6.510627   1.247866 161.701452   4.088908   2.591662   0.633827
      2.00     2.750000   0.935603   1.871205   1.232042  95.759990   1.119694   0.781778   0.698207
     12.00    13.500000   2.072965   4.145930   1.509184  58.756107   2.216028   1.939138   0.875051
     28.00    30.000000   3.090194   6.180387   1.403084 137.395435   3.495192   2.732124   0.781681
     65.00    72.250000   4.795611   9.591223   1.307908 114.102745   5.632497   4.083072   0.724913
     67.00    74.291667   4.862897   9.725795   1.526416  79.776278   6.306145   3.749957   0.594651
     20.00    22.625000   2.683610   5.367219   1.350889 120.708411   3.698647   1.947134   0.526445
     49.00    53.291667   4.118648   8.237297   1.295434  30.630102   4.686148   3.619874   0.772463
     21.00    23.000000   2.705758   5.411516   1.308331  88.543842   2.891789   2.531695   0.875477
    262.00   269.041667   9.254114  18.508228   1.427610  14.245954  10.035599   8.533484   0.850321
     32.00    34.000000   3.289762   6.579525   1.309667 115.020546   3.470733   3.118228   0.898435
     27.00    27.000000   2.931615   5.863230   1.302940 168.981008   3.011309   2.854030   0.947770
     94.00    99.166667   5.618339  11.236678   1.328218 178.646690   6.063481   5.205876   0.858562
     60.00    61.916667   4.439447   8.878893   1.382877 102.807064   5.179571   3.805081   0.734633
     34.00    38.291667   3.491220   6.982440   1.140039 129.993652   3.967790   3.071891   0.774207
     11.00    11.500000   1.913260   3.826520   1.233506  13.046309   2.110666   1.734317   0.821692
    213.00   226.520833   8.491397  16.982794   1.310875   5.047117   9.473909   7.610779   0.803341
     14.00    15.375000   2.212242   4.424484   1.303699  70.359728   2.557394   1.913673   0.748290
    280.00   286.625000   9.551731  19.103463   1.497106 151.281884  12.624217   7.227028   0.572473
     42.00    44.500000   3.763614   7.527228   1.313927 174.618565   4.835348   2.929425   0.605836
     12.00    14.750000   2.166811   4.333622   1.413396 170.487488   2.777366   1.690476   0.608662
     26.00    27.750000   2.972053   5.944106   1.427488 161.985899   3.589497   2.460818   0.685561
     22.00    24.000000   2.763953   5.527906   1.362217 128.741640   3.404732   2.243771   0.659016
     38.00    41.250000   3.623573   7.247146   1.320640  96.279236   4.319546   3.039737   0.703717
    478.00   486.500000  12.444186  24.888372   1.568344 155.377386  18.391172   8.420222   0.457840
     22.00    23.500000   2.735010   5.470021   1.226162  46.772958   2.861372   2.614229   0.913628
      2.00     3.312500   1.026841   2.053681   1.229161 162.636757   1.263141   0.834746   0.660850
    111.00   119.625000   6.170723  12.341446   1.812231 155.273587   9.508249   4.004714   0.421183
    193.00   199.250000   7.963871  15.927742   1.393486 147.489761   8.695079   7.294154   0.838883
      4.00     6.187500   1.403404   2.806808   1.413709 101.491600   1.956741   1.006542   0.514397
      3.00     3.875000   1.110608   2.221217   1.163820  51.698650   1.223872   1.007826   0.823473
     11.00    14.833333   2.172924   4.345847   1.197410  42.222762   2.395452   1.971067   0.822837
      6.00     8.375000   1.632742   3.265483   1.124451 156.795373   2.098318   1.270468   0.605470
    177.00   181.000000   7.590395  15.180789   1.369494  75.115792   9.051722   6.364987   0.703180
     34.00    35.500000   3.361547   6.723095   1.214743   7.471283   3.971752   2.845092   0.716332
     13.00    14.375000   2.139090   4.278179   1.348283 165.921737   2.851186   1.604842   0.562868
     14.00    17.583333   2.365787   4.731574   1.185940  96.837886   2.761622   2.026689   0.733876
     74.00    74.750000   4.877875   9.755750   1.299519  76.722468   5.406052   4.401302   0.814144
      7.00     8.000000   1.595769   3.191538   1.420498  30.100708   2.149676   1.184588   0.551054
     29.00    30.125000   3.096625   6.193250   1.291142 178.363679   3.345558   2.866214   0.856722
     16.00    17.000000   2.326213   4.652426   1.288204 142.971638   2.984681   1.813014   0.607440
    304.00   311.916667   9.964244  19.928488   1.388955 126.709742  10.907748   9.102352   0.834485
      8.00     9.000000   1.692569   3.385138   1.206277  33.425997   1.814435   1.578887   0.870181
     12.00    14.729167   2.165280   4.330561   1.218260 130.887958   2.317598   2.022973   0.872875
     16.00    16.750000   2.309045   4.618091   1.326332 104.796016   2.556491   2.085550   0.815786
    390.00   408.342262  11.400850  22.801700   2.073313 177.232281  19.588601   6.635460   0.338741
      4.00     5.166667   1.282420   2.564840   1.145453 143.335629   1.361390   1.208031   0.887351
     89.00    95.875000   5.524306  11.048613   1.313924 144.362501   6.257696   4.876868   0.779339
     19.00    21.791667   2.633724   5.267448   1.215198  61.730050   2.799407   2.477848   0.885133
    115.00   121.625000   6.222093  12.444186   1.863411  99.541791   8.431426   4.591684   0.544592
    153.00   163.125000   7.205852  14.411704   1.509298  75.221482   9.930354   5.228847   0.526552
    297.00   306.000000   9.869287  19.738574   1.557095  22.850263  12.265289   7.941340   0.647465
    257.00   263.750000   9.162654  18.325308   1.694550 172.728257  13.164159   6.377486   0.484458
     45.00    46.750000   3.857588   7.715177   1.347344 134.042039   4.372659   3.403190   0.778288
    313.00   319.875000  10.090559  20.181117   1.950726 148.699743  11.856080   8.587946   0.724350
    185.00   188.500000   7.746058  15.492116   1.366045 160.584376   9.199736   6.522080   0.708942
     10.00    13.000000   2.034214   4.068429   1.133314 114.988062   2.385343   1.734773   0.727263
    359.00   370.666667  10.862176  21.724352   1.694008 151.436389  17.020750   6.931943   0.407264
     52.00    53.250000   4.117038   8.234076   1.207767  46.697487   4.372328   3.876653   0.886634
      6.00     7.791667   1.574854   3.149708   1.206335  74.261280   1.744925   1.421358   0.814567
    108.00   110.687500   5.935733  11.871466   1.391062  92.439310   7.860718   4.482151   0.570196
     59.00    62.000000   4.442433   8.884866   1.235472 162.963815   4.897128   4.029957   0.822923
     14.00    15.125000   2.194183   4.388365   1.199404  33.329559   2.281982   2.109761   0.924530
      6.00     7.791667   1.574854   3.149708   1.147136  81.107830   1.629348   1.522183   0.934228
     67.00    68.000000   4.652426   9.304853   1.239825 169.819066   5.206298   4.157479   0.798548
     11.00    12.250000   1.974664   3.949327   1.228534  44.477027   2.432554   1.602964   0.658964
    259.00   268.166667   9.239053  18.478106   1.407665  16.123854  11.044715   7.728592   0.699755
     57.00    60.166667   4.376259   8.752518   1.414219 179.773753   5.305123   3.610028   0.680480
     47.00    53.333333   4.120258   8.240516   1.820479  68.827565   5.816828   2.918520   0.501737
     43.00    45.250000   3.795197   7.590395   1.261057 149.315308   4.255637   3.384575   0.795316
      5.00     5.500000   1.323142   2.646284   1.302504 110.312899   1.590017   1.101060   0.692483
     36.00    38.625000   3.506383   7.012765   1.268641 146.337884   3.958012   3.106286   0.784810
      3.00     4.291667   1.168794   2.337588   1.343547 170.194676   1.261824   1.082623   0.857983
     53.00    54.916667   4.180971   8.361942   1.356839  72.253638   4.624408   3.780055   0.817414
    330.00   337.666667  10.367383  20.734767   1.413061   0.657193  12.239039   8.781951   0.717536
    100.00   105.750000   5.801833  11.603667   1.708695   0.249624   8.171876   4.119160   0.504065
     50.00    53.000000   4.107362   8.214724   1.258762 102.515667   4.556280   3.702675   0.812653
     64.00    66.916667   4.615218   9.230436   1.326712 148.178936   5.118963   4.161046   0.812869
     89.00    92.750000   5.433529  10.867059   1.415170  22.766141   6.815059   4.332060   0.635660
      2.00     2.750000   0.935603   1.871205   1.091119 180.000000   1.058405   0.827048   0.781410
    150.00   157.875000   7.088947  14.177895   1.325809   0.910401   7.986342   6.292390   0.787894
     28.00    28.750000   3.025130   6.050259   1.253636   3.531570   3.550473   2.577519   0.725965
     90.00    94.250000   5.477290  10.954580   1.403863 129.396660   6.616940   4.533925   0.685200
     25.00    27.375000   2.951903   5.903807   1.345192  73.900675   3.259595   2.673256   0.820119
    154.00   161.687500   7.174032  14.348063   1.573468 143.627860  10.678043   4.819865   0.451381
      8.00    10.333333   1.813616   3.627232   1.103420  67.580561   2.140243   1.536836   0.718066
     20.00    21.375000   2.608424   5.216847   1.314007  89.188261   3.291537   2.067081   0.627999
     39.00    40.750000   3.601545   7.203090   1.328863  86.340137   4.195156   3.091930   0.737024
     16.00    19.437500   2.487398   4.974796   1.431385 118.238191   3.048859   2.029332   0.665604
    105.00   112.125000   5.974152  11.948305   1.343619 128.202417   7.266803   4.911444   0.675874
    105.00   107.625000   5.853042  11.706084   1.326368  13.914243   6.634051   5.163979   0.778405
    359.00   375.250000  10.929126  21.858251   2.197039 178.204186  16.639985   7.178239   0.431385
     32.00    35.250000   3.349690   6.699380   1.278085  55.438887   3.507324   3.199141   0.912132
     14.00    15.250000   2.203231   4.406462   1.287873 115.193058   2.714012   1.788579   0.659017
     38.00    40.708333   3.599703   7.199407   1.411502 161.690032   4.859954   2.666253   0.548617
      2.00     3.166667   1.003983   2.007965   1.146078 170.793073   1.217322   0.828032   0.680207
    296.00   306.312500   9.874325  19.748650   1.447495   1.567093  10.511126   9.276104   0.882503
    602.00   612.791667  13.966304  27.932608   1.777474  78.901151  19.552636   9.976028   0.510214
     96.00   103.270833   5.733422  11.466844   1.411604 173.141026   7.016782   4.684787   0.667655
     29.00    31.250000   3.153916   6.307831   1.214690  14.866401   3.332044   2.985310   0.895939
     47.00    50.625000   4.014279   8.028559   1.266718 127.085953   4.816252   3.345846   0.694699
     12.00    12.750000   2.014560   4.029120   1.408488 104.988733   2.249685   1.804009   0.801894
      5.00     7.500000   1.545097   3.090194   1.239399 165.565314   1.967503   1.213378   0.616709
