There are   5036 grains.
Grainsize GrainFarea  GrainFeqR GrainFeqD GrainFsf GrainFfitEangle GrainFfitElongA GrainFfitEshortb GrainFasp
     83.00    90.375000   5.363512  10.727023   1.414770 160.844822   6.845811   4.202169   0.613831
     57.00    58.250000   4.305990   8.611980   1.376536  50.390073   5.094001   3.639880   0.714543
    147.00   151.333333   6.940526  13.881051   1.300967 151.807635   7.333637   6.568487   0.895666
     34.00    35.125000   3.343746   6.687491   1.453424  43.277286   3.712872   3.011317   0.811048
    249.00   257.875000   9.060031  18.120062   1.541399   4.208143  12.613397   6.507696   0.515935
      6.00     7.500000   1.545097   3.090194   1.261071 105.816648   2.043822   1.168068   0.571512
     62.00    63.750000   4.504693   9.009385   1.386479  67.886946   6.237015   3.253520   0.521647
    102.00   107.500000   5.849642  11.699284   1.339123 125.989705   7.555762   4.528770   0.599380
     66.00    70.291667   4.730173   9.460345   1.256772  76.957824   5.063361   4.418909   0.872723
     53.00    56.979167   4.258759   8.517519   1.338520 111.624689   5.265299   3.444635   0.654214
     37.00    41.666667   3.641828   7.283656   1.313639  59.331150   3.746968   3.539639   0.944668
    221.00   231.125000   8.577259  17.154518   1.390779   0.627082  11.726703   6.273662   0.534989
      2.00     3.000000   0.977205   1.954410   1.342458 168.348066   1.775047   0.537974   0.303076
     18.00    19.375000   2.483396   4.966791   1.417703  14.548236   3.538094   1.743101   0.492667
    188.00   193.375000   7.845583  15.691166   1.315527  22.897787   9.232178   6.667243   0.722174
    235.00   239.875000   8.738111  17.476222   1.425482  75.003286  10.689374   7.143036   0.668237
     68.00    72.791667   4.813555   9.627109   1.355881 134.509619   6.858316   3.378425   0.492603
     55.00    58.625000   4.319828   8.639657   1.502386  89.090386   6.255071   2.983326   0.476945
     61.00    66.791667   4.610905   9.221811   1.582135 166.684998   7.584250   2.803237   0.369613
     27.00    28.250000   2.998709   5.997418   1.233591 104.759010   3.830373   2.347618   0.612895
     38.00    55.392857   4.199059   8.398117   1.349282 169.422428   6.677947   2.640346   0.395383
    249.00   257.875000   9.060031  18.120062   1.484494 135.175046  13.262951   6.188982   0.466637
      7.00     8.000000   1.595769   3.191538   1.221027  92.199538   1.691587   1.505379   0.889921
      7.00     9.500000   1.738949   3.477898   1.196312 117.834460   2.120412   1.426112   0.672564
     85.00    99.625000   5.631307  11.262615   1.772340   1.585761   9.133648   3.471956   0.380128
     10.00    10.250000   1.806288   3.612576   1.270060  90.000000   2.093528   1.558458   0.744417
     26.00    27.750000   2.972053   5.944106   1.534589 158.051269   4.578608   1.929211   0.421353
     12.00    13.875000   2.101559   4.203118   1.283636 147.158611   2.779498   1.588974   0.571676
      2.00     2.375000   0.869475   1.738949   1.227718  95.927745   1.312900   0.575814   0.438582
    338.00   346.291667  10.498955  20.997910   1.477911  47.907590  11.475717   9.605331   0.837014
     59.00    62.000000   4.442433   8.884866   1.480108 154.183173   5.797498   3.404092   0.587166
      4.00     6.500000   1.438407   2.876814   1.289792 134.878524   2.025575   1.021446   0.504274
     23.00    25.250000   2.835018   5.670035   1.328071  83.348506   3.389090   2.371529   0.699754
    345.00   352.375000  10.590772  21.181543   1.283517  16.938975  12.062250   9.298799   0.770901
     28.00    32.125000   3.197766   6.395531   1.373999 168.205771   4.420580   2.313205   0.523281
      9.00    10.250000   1.806288   3.612576   1.394668 151.206430   2.522180   1.293594   0.512887
     88.00    94.687500   5.489988  10.979976   1.428320 129.553390   6.399806   4.709513   0.735884
     14.00    14.000000   2.111004   4.222008   1.507860  86.923026   2.580021   1.727249   0.669471
    371.00   382.041667  11.027585  22.055171   2.074458 112.631914  14.621214   8.317205   0.568845
    335.00   343.666667  10.459087  20.918174   1.468712  62.941399  13.316936   8.214539   0.616849
    113.00   149.312500   6.894030  13.788059   1.761960  12.145155  10.127752   4.692813   0.463362
     23.00    44.053274   3.744675   7.489350   1.238590 179.469896   4.901438   2.860914   0.583689
     53.00    55.250000   4.193641   8.387281   1.315280 155.354230   5.513802   3.189563   0.578469
      2.00     2.250000   0.846284   1.692569   1.206277  86.834806   1.059403   0.676038   0.638131
     63.00    68.125000   4.656701   9.313401   1.367816  56.878454   6.462790   3.355341   0.519178
    107.00   118.750000   6.148113  12.296227   1.735323 132.893629  11.494502   3.288468   0.286090
    176.00   181.458333   7.599999  15.199998   1.556766 129.630124  10.856572   5.320278   0.490051
      3.00     5.291667   1.297840   2.595681   1.074886 111.653547   1.617362   1.041443   0.643914
     95.00    96.750000   5.549458  11.098916   1.321289 123.905538   6.306729   4.883115   0.774271
     66.00    73.840476   4.848108   9.696216   1.299065  63.993739   5.212310   4.509354   0.865135
     63.00    64.500000   4.531113   9.062227   1.392943 170.919094   6.324312   3.246359   0.513314
     12.00    14.000000   2.111004   4.222008   1.242875  41.473350   2.681999   1.661574   0.619528
     16.00    17.000000   2.326213   4.652426   1.384962  44.404629   3.300307   1.639626   0.496810
     97.00    99.791667   5.636016  11.272032   1.351703  53.123526   6.629260   4.791587   0.722794
    101.00   109.791667   5.911664  11.823328   1.433557 122.414707   9.061980   3.856527   0.425572
     64.00    68.416667   4.666658   9.333317   1.332097 163.620509   5.498812   3.960437   0.720235
     16.00    17.625000   2.368589   4.737177   1.419226 149.329050   3.463377   1.619867   0.467713
     41.00    46.625000   3.852428   7.704855   1.403895 168.038966   6.351186   2.336760   0.367925
      4.00     4.750000   1.229623   2.459245   1.272132  24.565831   1.684286   0.897693   0.532982
    109.00   113.750000   6.017288  12.034575   1.357228  74.342009   7.222962   5.012867   0.694018
    215.00   223.916667   8.442446  16.884891   1.408159 137.620721   9.244231   7.710202   0.834056
     93.00    96.250000   5.535100  11.070199   1.406045 135.404813   6.668826   4.594111   0.688893
     26.00    28.750000   3.025130   6.050259   1.235583  77.282628   3.565446   2.566694   0.719880
     30.00    31.875000   3.185299   6.370597   1.346557  79.389948   3.450947   2.940099   0.851969
     48.00    50.875000   4.024179   8.048358   1.335916  19.850419   5.144592   3.147774   0.611861
    164.00   170.937500   7.376388  14.752775   1.367188 176.947471   9.744036   5.584041   0.573073
     33.00    33.750000   3.277645   6.555291   1.351285 140.612367   3.857972   2.784613   0.721781
     22.00    25.875000   2.869890   5.739780   1.216233 174.130267   3.864204   2.131427   0.551582
    121.00   124.750000   6.301520  12.603041   1.653935 174.714872  10.977913   3.617186   0.329497
     18.00    18.500000   2.426671   4.853342   1.273295 111.203990   3.323141   1.772038   0.533242
     29.00    31.041667   3.143385   6.286770   1.304538  92.507942   4.075344   2.424548   0.594931
      6.00    27.610714   2.964585   5.929170   1.150290  87.772894   3.541394   2.481724   0.700776
     43.00    45.791667   3.817845   7.635690   1.233674 100.957045   4.644580   3.138269   0.675684
      5.00     6.750000   1.465808   2.931615   1.220350 101.629257   1.549468   1.386664   0.894929
     12.00    14.500000   2.148370   4.296740   1.307807  94.335371   2.654382   1.738820   0.655075
      3.00     4.250000   1.163107   2.326213   1.071211  30.517589   1.384854   0.976866   0.705393
     34.00    35.500000   3.361547   6.723095   1.337169 138.536379   3.823328   2.955541   0.773028
     16.00    18.375000   2.418459   4.836918   1.345154 158.070055   3.281705   1.782288   0.543098
     77.00    83.875000   5.167034  10.334068   1.253121 171.478335   6.192898   4.311107   0.696137
    125.00   129.625000   6.423466  12.846933   1.412811 155.211703   8.472851   4.869780   0.574751
    368.00   374.625000  10.920020  21.840040   1.417576   2.081670  13.815354   8.631472   0.624774
     25.00    27.125000   2.938393   5.876787   1.622196 163.161473   4.997458   1.727709   0.345718
    192.00   198.375000   7.946365  15.892731   1.951492 166.129276  11.553824   5.465266   0.473027
     42.00    46.541667   3.848983   7.697967   1.216599 106.455033   4.820084   3.073530   0.637651
     11.00    12.041667   1.957800   3.915600   1.214254  98.729203   2.337968   1.639450   0.701229
     19.00    20.500000   2.554477   5.108954   1.261204 102.842889   3.261403   2.000781   0.613472
     13.00    15.791667   2.242018   4.484036   1.148536  60.807668   2.533469   1.984095   0.783153
     92.00    96.875000   5.553042  11.106083   1.318996 105.223924   6.615150   4.661462   0.704665
    367.00   373.416667  10.902395  21.804790   1.674642 150.514848  16.319769   7.283327   0.446289
      2.00     4.187500   1.154523   2.309045   1.052848  70.499756   1.342470   0.992888   0.739598
      2.00     3.375000   1.036482   2.072965   1.157104  35.234077   1.542166   0.696615   0.451712
     65.00    66.250000   4.592171   9.184341   1.429383 129.106635   6.374091   3.308398   0.519038
     34.00    36.000000   3.385138   6.770275   1.394341  93.328520   3.710132   3.088612   0.832480
     18.00    22.583333   2.681137   5.362275   1.388432   2.998538   4.471810   1.607514   0.359477
     32.00    32.750000   3.228722   6.457445   1.244297 130.117057   3.585441   2.907494   0.810917
     26.00    28.500000   3.011948   6.023896   1.324785 144.155806   3.888956   2.332717   0.599831
      2.00     2.250000   0.846284   1.692569   1.206277  90.000000   1.231359   0.581631   0.472349
    308.00   318.250000  10.064895  20.129791   1.484356  33.190122  12.591972   8.044977   0.638897
    105.00   110.375000   5.927348  11.854696   1.251432 104.465434   6.955586   5.051113   0.726195
    374.00   380.750000  11.008928  22.017855   1.341586 141.656290  11.997152  10.102105   0.842042
     64.00    68.916667   4.683680   9.367360   1.247603 108.081986   5.588681   3.925230   0.702354
    102.00   109.833333   5.912786  11.825572   1.455455  11.405958   9.023765   3.874329   0.429347
     34.00    35.250000   3.349690   6.699380   1.199362 175.798443   4.245919   2.642637   0.622395
     60.00    67.625000   4.639580   9.279161   1.757084 119.425805   5.123584   4.201299   0.819992
    170.00   177.083333   7.507821  15.015642   1.617466  76.739826   9.190115   6.133479   0.667400
      2.00     4.750000   1.229623   2.459245   1.159273 172.029263   1.696789   0.891079   0.525156
     63.00    78.839286   5.009523  10.019047   1.263406  36.493565   6.152367   4.078971   0.662992
     39.00    39.750000   3.557080   7.114160   1.397894 108.856213   3.985540   3.174681   0.796550
     57.00    62.416667   4.457336   8.914672   1.290040 138.688966   5.708867   3.480172   0.609608
    117.00   122.625000   6.247620  12.495239   1.573132  24.180564   8.336871   4.681942   0.561595
    193.00   201.000000   7.998768  15.997536   1.269436 117.450599   8.213960   7.789213   0.948290
    356.00   365.000000  10.778827  21.557654   1.524104 141.853736  15.584644   7.454973   0.478354
     14.00    14.750000   2.166811   4.333622   1.309520 165.920540   3.243251   1.447643   0.446356
     58.00    60.750000   4.397423   8.794845   1.501468 119.916136   6.840057   2.827071   0.413311
     55.00    61.708333   4.431972   8.863943   1.333346  76.653391   4.859032   4.042446   0.831945
      3.00     3.666667   1.080341   2.160682   1.359712  30.307857   1.157372   1.008437   0.871316
     29.00    29.750000   3.077291   6.154582   1.512405  84.971728   4.187723   2.261305   0.539985
     59.00    70.375000   4.732976   9.465951   1.472121   2.648818   6.505202   3.443561   0.529355
    104.00   113.229167   6.003496  12.006992   1.353607 163.884478   8.946029   4.028823   0.450348
      5.00     6.250000   1.410474   2.820948   1.428173   4.842467   1.875300   1.060863   0.565703
     19.00    20.625000   2.562253   5.124506   1.239183  30.143490   2.647201   2.480032   0.936851
     85.00    90.458333   5.365984  10.731968   1.315478  55.085650   6.942405   4.147523   0.597419
    126.00   130.750000   6.451280  12.902561   1.280375 148.864535   8.112698   5.130108   0.632355
     32.00    36.812500   3.423125   6.846249   1.216888 104.420690   4.227487   2.771808   0.655663
     76.00    80.750000   5.069864  10.139728   1.372722 144.634114   7.340144   3.501774   0.477072
     35.00    41.458333   3.632712   7.265424   1.411525 159.058099   5.654582   2.333788   0.412725
     12.00    13.541667   2.076161   4.152323   1.361852 130.087040   2.336272   1.845011   0.789724
    322.00   339.437500  10.394533  20.789066   1.973973 132.792025  13.229354   8.167164   0.617352
     58.00    61.833333   4.436458   8.872916   1.290614  25.346448   5.141235   3.828294   0.744625
    139.00   152.909524   6.976576  13.953152   1.282999 120.417407   7.476325   6.510232   0.870780
     64.00    67.291667   4.628132   9.256263   1.312938  93.467615   5.006949   4.277975   0.854407
     15.00    15.500000   2.221217   4.442433   1.349097  62.384040   2.598856   1.898452   0.730495
    139.00   149.000000   6.886812  13.773623   1.299219 115.477258   8.549671   5.547368   0.648840
      2.00     2.750000   0.935603   1.871205   1.232042  88.768658   1.334754   0.655815   0.491338
     62.00    64.750000   4.539886   9.079772   1.314123  81.504603   5.764855   3.575210   0.620173
     85.00    88.000000   5.292567  10.585135   1.320120  94.394881   6.946303   4.032543   0.580531
     89.00    98.083333   5.587566  11.175132   1.475243  78.853712   8.913714   3.502568   0.392942
